area,crime_type,year,crime_count,crime_date,crime_hour,day_night,month,risk_level
Pune,KIDNAPPING,2021,1,2021-05-08 06:00:00,6,Day,5,High
Mumbai,ASSAULT,2021,1,2021-05-08 10:00:00,10,Day,5,High
Vasai,SEXUAL ASSAULT,2021,1,2021-05-08 15:00:00,15,Day,5,Low
Delhi,ASSAULT,2021,1,2021-05-08 22:00:00,22,Night,5,High
Hyderabad,SEXUAL ASSAULT,2021,1,2021-05-09 01:00:00,1,Night,5,High
Pune,KIDNAPPING,2021,1,2021-05-09 19:00:00,19,Night,5,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-05-09 20:00:00,20,Night,5,High
Pune,SEXUAL ASSAULT,2021,1,2021-05-10 05:00:00,5,Night,5,High
Bangalore,ASSAULT,2021,1,2021-05-10 08:00:00,8,Day,5,High
Bangalore,ASSAULT,2021,1,2021-05-10 15:00:00,15,Day,5,High
Nashik,KIDNAPPING,2021,1,2021-05-11 06:00:00,6,Day,5,Low
Nagpur,ASSAULT,2021,1,2021-05-11 19:00:00,19,Night,5,Medium
Patna,ASSAULT,2021,1,2021-05-11 20:00:00,20,Night,5,Medium
Surat,ASSAULT,2021,1,2021-05-12 05:00:00,5,Night,5,Medium
Mumbai,ASSAULT,2021,1,2021-05-12 09:00:00,9,Day,5,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-05-12 11:00:00,11,Day,5,High
Delhi,SEXUAL ASSAULT,2021,1,2021-05-12 16:00:00,16,Day,5,High
Mumbai,KIDNAPPING,2021,1,2021-05-13 05:00:00,5,Night,5,High
Delhi,ASSAULT,2021,1,2021-05-13 12:00:00,12,Day,5,High
Pune,KIDNAPPING,2021,1,2021-05-13 15:00:00,15,Day,5,High
Kolkata,SEXUAL ASSAULT,2021,1,2021-05-14 00:00:00,0,Night,5,High
Ahmedabad,KIDNAPPING,2021,1,2021-05-14 07:00:00,7,Day,5,High
Lucknow,SEXUAL ASSAULT,2021,1,2021-05-15 03:00:00,3,Night,5,High
Pune,KIDNAPPING,2021,1,2021-05-16 15:00:00,15,Day,5,High
Thane,KIDNAPPING,2021,1,2021-05-16 19:00:00,19,Night,5,Low
Mumbai,KIDNAPPING,2021,1,2021-05-17 14:00:00,14,Day,5,High
Delhi,ASSAULT,2021,1,2021-05-17 18:00:00,18,Night,5,High
Mumbai,KIDNAPPING,2021,1,2021-05-17 22:00:00,22,Night,5,High
Delhi,KIDNAPPING,2021,1,2021-05-18 00:00:00,0,Night,5,High
Kalyan,ASSAULT,2021,1,2021-05-18 12:00:00,12,Day,5,Low
Mumbai,SEXUAL ASSAULT,2021,1,2021-05-18 17:00:00,17,Day,5,High
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-05-20 04:00:00,4,Night,5,High
Pune,KIDNAPPING,2021,1,2021-05-20 05:00:00,5,Night,5,High
Delhi,SEXUAL ASSAULT,2021,1,2021-05-20 20:00:00,20,Night,5,High
Hyderabad,KIDNAPPING,2021,1,2021-05-20 23:00:00,23,Night,5,High
Thane,KIDNAPPING,2021,1,2021-05-23 14:00:00,14,Day,5,Low
Delhi,SEXUAL ASSAULT,2021,1,2021-05-24 07:00:00,7,Day,5,High
Jaipur,KIDNAPPING,2021,1,2021-05-24 16:00:00,16,Day,5,High
Delhi,SEXUAL ASSAULT,2021,1,2021-05-24 22:00:00,22,Night,5,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-05-25 22:00:00,22,Night,5,High
Hyderabad,SEXUAL ASSAULT,2021,1,2021-05-26 04:00:00,4,Night,5,High
Delhi,KIDNAPPING,2021,1,2021-05-26 07:00:00,7,Day,5,High
Agra,KIDNAPPING,2021,1,2021-05-26 08:00:00,8,Day,5,Medium
Delhi,ASSAULT,2021,1,2021-05-26 20:00:00,20,Night,5,High
Ludhiana,KIDNAPPING,2021,1,2021-05-26 21:00:00,21,Night,5,Medium
Ghaziabad,KIDNAPPING,2021,1,2021-05-27 16:00:00,16,Day,5,Medium
Ahmedabad,ASSAULT,2021,1,2021-05-28 04:00:00,4,Night,5,High
Ahmedabad,KIDNAPPING,2021,1,2021-05-28 05:00:00,5,Night,5,High
Delhi,SEXUAL ASSAULT,2021,1,2021-05-28 07:00:00,7,Day,5,High
Lucknow,ASSAULT,2021,1,2021-05-28 14:00:00,14,Day,5,High
Pune,KIDNAPPING,2021,1,2021-05-29 12:00:00,12,Day,5,High
Bangalore,SEXUAL ASSAULT,2021,1,2021-05-29 14:00:00,14,Day,5,High
Delhi,KIDNAPPING,2021,1,2021-05-29 18:00:00,18,Night,5,High
Chennai,ASSAULT,2021,1,2021-05-30 00:00:00,0,Night,5,High
Surat,SEXUAL ASSAULT,2021,1,2021-05-30 15:00:00,15,Day,5,Medium
Srinagar,SEXUAL ASSAULT,2021,1,2021-05-30 18:00:00,18,Night,5,Low
Delhi,SEXUAL ASSAULT,2021,1,2021-05-31 19:00:00,19,Night,5,High
Kolkata,KIDNAPPING,2021,1,2021-05-31 21:00:00,21,Night,5,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-06-01 10:00:00,10,Day,6,High
Ludhiana,SEXUAL ASSAULT,2021,1,2021-06-02 06:00:00,6,Day,6,Medium
Pune,KIDNAPPING,2021,1,2021-06-02 17:00:00,17,Day,6,High
Kanpur,ASSAULT,2021,1,2021-06-02 20:00:00,20,Night,6,Medium
Lucknow,ASSAULT,2021,1,2021-06-02 23:00:00,23,Night,6,High
Srinagar,KIDNAPPING,2021,1,2021-06-03 11:00:00,11,Day,6,Low
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-06-03 13:00:00,13,Day,6,High
Nagpur,SEXUAL ASSAULT,2021,1,2021-06-04 10:00:00,10,Day,6,Medium
Bangalore,ASSAULT,2021,1,2021-06-05 00:00:00,0,Night,6,High
Surat,SEXUAL ASSAULT,2021,1,2021-06-05 05:00:00,5,Night,6,Medium
Hyderabad,KIDNAPPING,2021,1,2021-06-05 08:00:00,8,Day,6,High
Mumbai,KIDNAPPING,2021,1,2021-06-05 14:00:00,14,Day,6,High
Lucknow,ASSAULT,2021,1,2021-06-05 23:00:00,23,Night,6,High
Delhi,ASSAULT,2021,1,2021-06-06 18:00:00,18,Night,6,High
Mumbai,KIDNAPPING,2021,1,2021-06-07 01:00:00,1,Night,6,High
Delhi,SEXUAL ASSAULT,2021,1,2021-06-07 02:00:00,2,Night,6,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-06-07 18:00:00,18,Night,6,High
Jaipur,SEXUAL ASSAULT,2021,1,2021-06-08 20:00:00,20,Night,6,High
Bangalore,ASSAULT,2021,1,2021-06-10 15:00:00,15,Day,6,High
Bangalore,ASSAULT,2021,1,2021-06-10 16:00:00,16,Day,6,High
Kolkata,KIDNAPPING,2021,1,2021-06-10 20:00:00,20,Night,6,High
Delhi,SEXUAL ASSAULT,2021,1,2021-06-11 00:00:00,0,Night,6,High
Jaipur,KIDNAPPING,2021,1,2021-06-11 04:00:00,4,Night,6,High
Kanpur,KIDNAPPING,2021,1,2021-06-11 22:00:00,22,Night,6,Medium
Mumbai,SEXUAL ASSAULT,2021,1,2021-06-12 00:00:00,0,Night,6,High
Lucknow,KIDNAPPING,2021,1,2021-06-12 10:00:00,10,Day,6,High
Hyderabad,KIDNAPPING,2021,1,2021-06-12 20:00:00,20,Night,6,High
Nagpur,SEXUAL ASSAULT,2021,1,2021-06-13 11:00:00,11,Day,6,Medium
Delhi,KIDNAPPING,2021,1,2021-06-13 16:00:00,16,Day,6,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-06-13 21:00:00,21,Night,6,High
Bangalore,SEXUAL ASSAULT,2021,1,2021-06-14 03:00:00,3,Night,6,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-06-14 07:00:00,7,Day,6,High
Ludhiana,KIDNAPPING,2021,1,2021-06-14 10:00:00,10,Day,6,Medium
Varanasi,KIDNAPPING,2021,1,2021-06-14 14:00:00,14,Day,6,Low
Bhopal,ASSAULT,2021,1,2021-06-14 19:00:00,19,Night,6,Medium
Delhi,SEXUAL ASSAULT,2021,1,2021-06-15 00:00:00,0,Night,6,High
Bangalore,KIDNAPPING,2021,1,2021-06-15 01:00:00,1,Night,6,High
Pune,ASSAULT,2021,1,2021-06-15 06:00:00,6,Day,6,High
Ludhiana,SEXUAL ASSAULT,2021,1,2021-06-15 23:00:00,23,Night,6,Medium
Ludhiana,ASSAULT,2021,1,2021-06-16 20:00:00,20,Night,6,Medium
Lucknow,ASSAULT,2021,1,2021-06-17 17:00:00,17,Day,6,High
Nashik,KIDNAPPING,2021,1,2021-06-18 01:00:00,1,Night,6,Low
Agra,ASSAULT,2021,1,2021-06-18 02:00:00,2,Night,6,Medium
Mumbai,ASSAULT,2021,1,2021-06-18 18:00:00,18,Night,6,High
Jaipur,SEXUAL ASSAULT,2021,1,2021-06-18 19:00:00,19,Night,6,High
Pune,SEXUAL ASSAULT,2021,1,2021-06-18 23:00:00,23,Night,6,High
Mumbai,KIDNAPPING,2021,1,2021-06-20 08:00:00,8,Day,6,High
Hyderabad,KIDNAPPING,2021,1,2021-06-20 12:00:00,12,Day,6,High
Bangalore,SEXUAL ASSAULT,2021,1,2021-06-20 14:00:00,14,Day,6,High
Ludhiana,ASSAULT,2021,1,2021-06-20 15:00:00,15,Day,6,Medium
Nagpur,ASSAULT,2021,1,2021-06-21 13:00:00,13,Day,6,Medium
Bhopal,KIDNAPPING,2021,1,2021-06-22 03:00:00,3,Night,6,Medium
Jaipur,ASSAULT,2021,1,2021-06-23 04:00:00,4,Night,6,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-06-23 09:00:00,9,Day,6,High
Bangalore,KIDNAPPING,2021,1,2021-06-23 22:00:00,22,Night,6,High
Kanpur,KIDNAPPING,2021,1,2021-06-24 04:00:00,4,Night,6,Medium
Jaipur,ASSAULT,2021,1,2021-06-24 15:00:00,15,Day,6,High
Bangalore,KIDNAPPING,2021,1,2021-06-25 02:00:00,2,Night,6,High
Kolkata,KIDNAPPING,2021,1,2021-06-25 08:00:00,8,Day,6,High
Delhi,KIDNAPPING,2021,1,2021-06-25 09:00:00,9,Day,6,High
Bangalore,SEXUAL ASSAULT,2021,1,2021-06-25 10:00:00,10,Day,6,High
Thane,ASSAULT,2021,1,2021-06-25 14:00:00,14,Day,6,Low
Bangalore,SEXUAL ASSAULT,2021,1,2021-06-25 22:00:00,22,Night,6,High
Bangalore,KIDNAPPING,2021,1,2021-06-26 04:00:00,4,Night,6,High
Nagpur,ASSAULT,2021,1,2021-06-26 19:00:00,19,Night,6,Medium
Varanasi,ASSAULT,2021,1,2021-06-27 11:00:00,11,Day,6,Low
Kanpur,KIDNAPPING,2021,1,2021-06-27 16:00:00,16,Day,6,Medium
Patna,SEXUAL ASSAULT,2021,1,2021-06-27 17:00:00,17,Day,6,Medium
Delhi,SEXUAL ASSAULT,2021,1,2021-06-27 22:00:00,22,Night,6,High
Agra,KIDNAPPING,2021,1,2021-06-28 06:00:00,6,Day,6,Medium
Kolkata,SEXUAL ASSAULT,2021,1,2021-06-28 21:00:00,21,Night,6,High
Hyderabad,SEXUAL ASSAULT,2021,1,2021-06-28 22:00:00,22,Night,6,High
Bangalore,ASSAULT,2021,1,2021-06-30 04:00:00,4,Night,6,High
Delhi,ASSAULT,2021,1,2021-06-30 16:00:00,16,Day,6,High
Bangalore,KIDNAPPING,2021,1,2021-06-30 22:00:00,22,Night,6,High
Jaipur,ASSAULT,2021,1,2021-07-01 06:00:00,6,Day,7,High
Nashik,ASSAULT,2021,1,2021-07-01 16:00:00,16,Day,7,Low
Hyderabad,ASSAULT,2021,1,2021-07-01 21:00:00,21,Night,7,High
Vasai,SEXUAL ASSAULT,2021,1,2021-07-02 03:00:00,3,Night,7,Low
Patna,SEXUAL ASSAULT,2021,1,2021-07-02 13:00:00,13,Day,7,Medium
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-07-02 17:00:00,17,Day,7,High
Nagpur,ASSAULT,2021,1,2021-07-02 22:00:00,22,Night,7,Medium
Surat,KIDNAPPING,2021,1,2021-07-03 06:00:00,6,Day,7,Medium
Nagpur,KIDNAPPING,2021,1,2021-07-03 16:00:00,16,Day,7,Medium
Hyderabad,KIDNAPPING,2021,1,2021-07-04 04:00:00,4,Night,7,High
Bangalore,KIDNAPPING,2021,1,2021-07-04 15:00:00,15,Day,7,High
Bhopal,ASSAULT,2021,1,2021-07-04 20:00:00,20,Night,7,Medium
Bangalore,SEXUAL ASSAULT,2021,1,2021-07-05 07:00:00,7,Day,7,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-07-05 21:00:00,21,Night,7,High
Bhopal,ASSAULT,2021,1,2021-07-05 23:00:00,23,Night,7,Medium
Kolkata,ASSAULT,2021,1,2021-07-06 05:00:00,5,Night,7,High
Visakhapatnam,ASSAULT,2021,1,2021-07-06 09:00:00,9,Day,7,Low
Delhi,KIDNAPPING,2021,1,2021-07-06 12:00:00,12,Day,7,High
Kolkata,ASSAULT,2021,1,2021-07-07 13:00:00,13,Day,7,High
Ahmedabad,ASSAULT,2021,1,2021-07-07 22:00:00,22,Night,7,High
Chennai,ASSAULT,2021,1,2021-07-08 00:00:00,0,Night,7,High
Indore,ASSAULT,2021,1,2021-07-08 09:00:00,9,Day,7,Medium
Bangalore,KIDNAPPING,2021,1,2021-07-08 12:00:00,12,Day,7,High
Surat,KIDNAPPING,2021,1,2021-07-08 13:00:00,13,Day,7,Medium
Delhi,KIDNAPPING,2021,1,2021-07-10 07:00:00,7,Day,7,High
Bangalore,KIDNAPPING,2021,1,2021-07-10 11:00:00,11,Day,7,High
Kanpur,ASSAULT,2021,1,2021-07-10 12:00:00,12,Day,7,Medium
Hyderabad,SEXUAL ASSAULT,2021,1,2021-07-11 15:00:00,15,Day,7,High
Bangalore,ASSAULT,2021,1,2021-07-11 16:00:00,16,Day,7,High
Delhi,SEXUAL ASSAULT,2021,1,2021-07-12 07:00:00,7,Day,7,High
Mumbai,ASSAULT,2021,1,2021-07-12 11:00:00,11,Day,7,High
Mumbai,ASSAULT,2021,1,2021-07-13 02:00:00,2,Night,7,High
Mumbai,KIDNAPPING,2021,1,2021-07-13 12:00:00,12,Day,7,High
Delhi,ASSAULT,2021,1,2021-07-13 19:00:00,19,Night,7,High
Kolkata,ASSAULT,2021,1,2021-07-14 01:00:00,1,Night,7,High
Faridabad,KIDNAPPING,2021,1,2021-07-14 07:00:00,7,Day,7,Low
Mumbai,KIDNAPPING,2021,1,2021-07-14 14:00:00,14,Day,7,High
Pune,SEXUAL ASSAULT,2021,1,2021-07-14 15:00:00,15,Day,7,High
Delhi,ASSAULT,2021,1,2021-07-14 21:00:00,21,Night,7,High
Chennai,KIDNAPPING,2021,1,2021-07-14 23:00:00,23,Night,7,High
Ahmedabad,ASSAULT,2021,1,2021-07-15 13:00:00,13,Day,7,High
Pune,ASSAULT,2021,1,2021-07-15 17:00:00,17,Day,7,High
Jaipur,KIDNAPPING,2021,1,2021-07-16 03:00:00,3,Night,7,High
Hyderabad,SEXUAL ASSAULT,2021,1,2021-07-16 17:00:00,17,Day,7,High
Bangalore,ASSAULT,2021,1,2021-07-17 03:00:00,3,Night,7,High
Ludhiana,SEXUAL ASSAULT,2021,1,2021-07-17 06:00:00,6,Day,7,Medium
Hyderabad,ASSAULT,2021,1,2021-07-17 19:00:00,19,Night,7,High
Delhi,KIDNAPPING,2021,1,2021-07-18 02:00:00,2,Night,7,High
Mumbai,KIDNAPPING,2021,1,2021-07-18 07:00:00,7,Day,7,High
Kolkata,ASSAULT,2021,1,2021-07-18 22:00:00,22,Night,7,High
Kanpur,ASSAULT,2021,1,2021-07-19 03:00:00,3,Night,7,Medium
Jaipur,KIDNAPPING,2021,1,2021-07-19 16:00:00,16,Day,7,High
Nagpur,SEXUAL ASSAULT,2021,1,2021-07-21 01:00:00,1,Night,7,Medium
Meerut,KIDNAPPING,2021,1,2021-07-21 05:00:00,5,Night,7,Low
Nagpur,KIDNAPPING,2021,1,2021-07-21 08:00:00,8,Day,7,Medium
Delhi,SEXUAL ASSAULT,2021,1,2021-07-21 09:00:00,9,Day,7,High
Bangalore,SEXUAL ASSAULT,2021,1,2021-07-21 17:00:00,17,Day,7,High
Visakhapatnam,ASSAULT,2021,1,2021-07-21 21:00:00,21,Night,7,Low
Faridabad,ASSAULT,2021,1,2021-07-21 23:00:00,23,Night,7,Low
Mumbai,ASSAULT,2021,1,2021-07-22 06:00:00,6,Day,7,High
Jaipur,KIDNAPPING,2021,1,2021-07-22 07:00:00,7,Day,7,High
Delhi,SEXUAL ASSAULT,2021,1,2021-07-22 17:00:00,17,Day,7,High
Delhi,SEXUAL ASSAULT,2021,1,2021-07-22 21:00:00,21,Night,7,High
Chennai,KIDNAPPING,2021,1,2021-07-23 06:00:00,6,Day,7,High
Chennai,KIDNAPPING,2021,1,2021-07-23 23:00:00,23,Night,7,High
Mumbai,ASSAULT,2021,1,2021-07-24 07:00:00,7,Day,7,High
Delhi,KIDNAPPING,2021,1,2021-07-24 15:00:00,15,Day,7,High
Lucknow,KIDNAPPING,2021,1,2021-07-25 04:00:00,4,Night,7,High
Chennai,KIDNAPPING,2021,1,2021-07-25 11:00:00,11,Day,7,High
Mumbai,KIDNAPPING,2021,1,2021-07-25 22:00:00,22,Night,7,High
Jaipur,SEXUAL ASSAULT,2021,1,2021-07-27 01:00:00,1,Night,7,High
Delhi,SEXUAL ASSAULT,2021,1,2021-07-27 03:00:00,3,Night,7,High
Chennai,SEXUAL ASSAULT,2021,1,2021-07-27 11:00:00,11,Day,7,High
Surat,ASSAULT,2021,1,2021-07-28 03:00:00,3,Night,7,Medium
Mumbai,ASSAULT,2021,1,2021-07-28 07:00:00,7,Day,7,High
Hyderabad,SEXUAL ASSAULT,2021,1,2021-07-28 11:00:00,11,Day,7,High
Thane,ASSAULT,2021,1,2021-07-30 08:00:00,8,Day,7,Low
Delhi,KIDNAPPING,2021,1,2021-07-31 04:00:00,4,Night,7,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-07-31 14:00:00,14,Day,7,High
Jaipur,SEXUAL ASSAULT,2021,1,2021-07-31 22:00:00,22,Night,7,High
Surat,ASSAULT,2021,1,2021-08-01 14:00:00,14,Day,8,Medium
Mumbai,ASSAULT,2021,1,2021-08-02 03:00:00,3,Night,8,High
Ludhiana,SEXUAL ASSAULT,2021,1,2021-08-02 17:00:00,17,Day,8,Medium
Bangalore,ASSAULT,2021,1,2021-08-02 20:00:00,20,Night,8,High
Pune,KIDNAPPING,2021,1,2021-08-03 00:00:00,0,Night,8,High
Ludhiana,KIDNAPPING,2021,1,2021-08-03 03:00:00,3,Night,8,Medium
Kolkata,ASSAULT,2021,1,2021-08-03 20:00:00,20,Night,8,High
Lucknow,SEXUAL ASSAULT,2021,1,2021-08-04 05:00:00,5,Night,8,High
Ludhiana,ASSAULT,2021,1,2021-08-04 08:00:00,8,Day,8,Medium
Vasai,SEXUAL ASSAULT,2021,1,2021-08-06 03:00:00,3,Night,8,Low
Hyderabad,SEXUAL ASSAULT,2021,1,2021-08-08 04:00:00,4,Night,8,High
Delhi,ASSAULT,2021,1,2021-08-08 08:00:00,8,Day,8,High
Ghaziabad,SEXUAL ASSAULT,2021,1,2021-08-08 15:00:00,15,Day,8,Medium
Delhi,SEXUAL ASSAULT,2021,1,2021-08-09 10:00:00,10,Day,8,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-08-10 03:00:00,3,Night,8,High
Jaipur,ASSAULT,2021,1,2021-08-10 10:00:00,10,Day,8,High
Meerut,KIDNAPPING,2021,1,2021-08-10 17:00:00,17,Day,8,Low
Faridabad,SEXUAL ASSAULT,2021,1,2021-08-10 21:00:00,21,Night,8,Low
Pune,SEXUAL ASSAULT,2021,1,2021-08-11 07:00:00,7,Day,8,High
Jaipur,SEXUAL ASSAULT,2021,1,2021-08-12 08:00:00,8,Day,8,High
Kanpur,KIDNAPPING,2021,1,2021-08-12 18:00:00,18,Night,8,Medium
Ahmedabad,ASSAULT,2021,1,2021-08-13 04:00:00,4,Night,8,High
Kolkata,ASSAULT,2021,1,2021-08-13 15:00:00,15,Day,8,High
Bangalore,KIDNAPPING,2021,1,2021-08-13 23:00:00,23,Night,8,High
Mumbai,KIDNAPPING,2021,1,2021-08-14 10:00:00,10,Day,8,High
Delhi,SEXUAL ASSAULT,2021,1,2021-08-15 17:00:00,17,Day,8,High
Mumbai,KIDNAPPING,2021,1,2021-08-15 19:00:00,19,Night,8,High
Lucknow,ASSAULT,2021,1,2021-08-15 21:00:00,21,Night,8,High
Pune,ASSAULT,2021,1,2021-08-16 01:00:00,1,Night,8,High
Delhi,KIDNAPPING,2021,1,2021-08-16 09:00:00,9,Day,8,High
Bangalore,KIDNAPPING,2021,1,2021-08-16 11:00:00,11,Day,8,High
Bangalore,ASSAULT,2021,1,2021-08-16 23:00:00,23,Night,8,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-08-18 05:00:00,5,Night,8,High
Jaipur,SEXUAL ASSAULT,2021,1,2021-08-20 00:00:00,0,Night,8,High
Surat,SEXUAL ASSAULT,2021,1,2021-08-20 17:00:00,17,Day,8,Medium
Kalyan,SEXUAL ASSAULT,2021,1,2021-08-21 03:00:00,3,Night,8,Low
Chennai,SEXUAL ASSAULT,2021,1,2021-08-25 06:00:00,6,Day,8,High
Mumbai,KIDNAPPING,2021,1,2021-08-25 12:00:00,12,Day,8,High
Surat,SEXUAL ASSAULT,2021,1,2021-08-25 21:00:00,21,Night,8,Medium
Hyderabad,ASSAULT,2021,1,2021-08-26 15:00:00,15,Day,8,High
Delhi,KIDNAPPING,2021,1,2021-08-27 03:00:00,3,Night,8,High
Pune,KIDNAPPING,2021,1,2021-08-27 07:00:00,7,Day,8,High
Delhi,ASSAULT,2021,1,2021-08-27 13:00:00,13,Day,8,High
Ghaziabad,KIDNAPPING,2021,1,2021-08-27 16:00:00,16,Day,8,Medium
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-08-27 20:00:00,20,Night,8,High
Chennai,KIDNAPPING,2021,1,2021-08-27 21:00:00,21,Night,8,High
Lucknow,ASSAULT,2021,1,2021-08-28 15:00:00,15,Day,8,High
Delhi,KIDNAPPING,2021,1,2021-08-28 16:00:00,16,Day,8,High
Meerut,ASSAULT,2021,1,2021-08-29 00:00:00,0,Night,8,Low
Bangalore,SEXUAL ASSAULT,2021,1,2021-08-29 03:00:00,3,Night,8,High
Ahmedabad,KIDNAPPING,2021,1,2021-08-29 08:00:00,8,Day,8,High
Lucknow,KIDNAPPING,2021,1,2021-08-30 10:00:00,10,Day,8,High
Delhi,SEXUAL ASSAULT,2021,1,2021-08-31 04:00:00,4,Night,8,High
Pune,ASSAULT,2021,1,2021-08-31 08:00:00,8,Day,8,High
Pune,ASSAULT,2021,1,2021-08-31 19:00:00,19,Night,8,High
Kanpur,KIDNAPPING,2021,1,2021-09-01 09:00:00,9,Day,9,Medium
Delhi,SEXUAL ASSAULT,2021,1,2021-09-01 10:00:00,10,Day,9,High
Mumbai,KIDNAPPING,2021,1,2021-09-01 22:00:00,22,Night,9,High
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-09-02 07:00:00,7,Day,9,High
Chennai,ASSAULT,2021,1,2021-09-03 01:00:00,1,Night,9,High
Visakhapatnam,ASSAULT,2021,1,2021-09-03 13:00:00,13,Day,9,Low
Mumbai,SEXUAL ASSAULT,2021,1,2021-09-03 15:00:00,15,Day,9,High
Patna,KIDNAPPING,2021,1,2021-09-03 18:00:00,18,Night,9,Medium
Pune,KIDNAPPING,2021,1,2021-09-03 22:00:00,22,Night,9,High
Nagpur,ASSAULT,2021,1,2021-09-04 06:00:00,6,Day,9,Medium
Nagpur,KIDNAPPING,2021,1,2021-09-04 08:00:00,8,Day,9,Medium
Hyderabad,ASSAULT,2021,1,2021-09-04 18:00:00,18,Night,9,High
Kolkata,SEXUAL ASSAULT,2021,1,2021-09-04 20:00:00,20,Night,9,High
Mumbai,KIDNAPPING,2021,1,2021-09-05 00:00:00,0,Night,9,High
Meerut,SEXUAL ASSAULT,2021,1,2021-09-05 01:00:00,1,Night,9,Low
Lucknow,KIDNAPPING,2021,1,2021-09-05 10:00:00,10,Day,9,High
Chennai,SEXUAL ASSAULT,2021,1,2021-09-06 01:00:00,1,Night,9,High
Srinagar,KIDNAPPING,2021,1,2021-09-06 18:00:00,18,Night,9,Low
Rajkot,SEXUAL ASSAULT,2021,1,2021-09-07 04:00:00,4,Night,9,Low
Bangalore,ASSAULT,2021,1,2021-09-07 10:00:00,10,Day,9,High
Ludhiana,KIDNAPPING,2021,1,2021-09-07 23:00:00,23,Night,9,Medium
Chennai,SEXUAL ASSAULT,2021,1,2021-09-08 06:00:00,6,Day,9,High
Varanasi,ASSAULT,2021,1,2021-09-08 19:00:00,19,Night,9,Low
Delhi,KIDNAPPING,2021,1,2021-09-09 22:00:00,22,Night,9,High
Bhopal,SEXUAL ASSAULT,2021,1,2021-09-10 03:00:00,3,Night,9,Medium
Hyderabad,ASSAULT,2021,1,2021-09-11 06:00:00,6,Day,9,High
Mumbai,ASSAULT,2021,1,2021-09-11 07:00:00,7,Day,9,High
Hyderabad,KIDNAPPING,2021,1,2021-09-12 06:00:00,6,Day,9,High
Bangalore,KIDNAPPING,2021,1,2021-09-13 06:00:00,6,Day,9,High
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-09-13 10:00:00,10,Day,9,High
Surat,ASSAULT,2021,1,2021-09-14 01:00:00,1,Night,9,Medium
Jaipur,SEXUAL ASSAULT,2021,1,2021-09-14 10:00:00,10,Day,9,High
Bangalore,KIDNAPPING,2021,1,2021-09-14 16:00:00,16,Day,9,High
Ahmedabad,SEXUAL ASSAULT,2021,1,2021-09-15 08:00:00,8,Day,9,High
Delhi,KIDNAPPING,2021,1,2021-09-15 20:00:00,20,Night,9,High
Thane,SEXUAL ASSAULT,2021,1,2021-09-15 21:00:00,21,Night,9,Low
Bangalore,KIDNAPPING,2021,1,2021-09-16 02:00:00,2,Night,9,High
Lucknow,KIDNAPPING,2021,1,2021-09-16 14:00:00,14,Day,9,High
Agra,SEXUAL ASSAULT,2021,1,2021-09-17 21:00:00,21,Night,9,Medium
Mumbai,KIDNAPPING,2021,1,2021-09-17 22:00:00,22,Night,9,High
Mumbai,SEXUAL ASSAULT,2021,1,2021-09-18 05:00:00,5,Night,9,High
Bangalore,KIDNAPPING,2021,1,2021-09-18 15:00:00,15,Day,9,High
Mumbai,ASSAULT,2021,1,2021-09-18 17:00:00,17,Day,9,High
Lucknow,KIDNAPPING,2021,1,2021-09-18 20:00:00,20,Night,9,High
Patna,ASSAULT,2021,1,2021-09-18 21:00:00,21,Night,9,Medium
Mumbai,KIDNAPPING,2021,1,2021-09-19 05:00:00,5,Night,9,High
Chennai,KIDNAPPING,2021,1,2021-09-19 12:00:00,12,Day,9,High
Pune,SEXUAL ASSAULT,2021,1,2021-09-19 20:00:00,20,Night,9,High
Kolkata,KIDNAPPING,2021,1,2021-09-20 01:00:00,1,Night,9,High
Delhi,SEXUAL ASSAULT,2021,1,2021-09-21 05:00:00,5,Night,9,High
Jaipur,KIDNAPPING,2021,1,2021-09-21 09:00:00,9,Day,9,High
Lucknow,KIDNAPPING,2021,1,2021-09-21 19:00:00,19,Night,9,High
Kanpur,SEXUAL ASSAULT,2021,1,2021-09-22 01:00:00,1,Night,9,Medium
Chennai,SEXUAL ASSAULT,2021,1,2021-09-22 05:00:00,5,Night,9,High
Kolkata,ASSAULT,2021,1,2021-09-22 10:00:00,10,Day,9,High
Ludhiana,ASSAULT,2021,1,2021-09-22 12:00:00,12,Day,9,Medium
Bangalore,KIDNAPPING,2021,1,2021-09-23 00:00:00,0,Night,9,High
